,aid,view,danmaku,reply,favorite,coin,share
8787,15686,2183,160,10,4,0,2
8788,15689,519,3,1,5,0,0
8789,15690,-1,958,184,108,5,1
8790,15693,2851,193,20,52,1,0
8791,15695,309,44,7,18,1,0
8792,15697,-1,36,8,32,5,0
8793,15698,684,12,2,2,0,1
8794,15707,1011,26,1,3,0,0
8795,15706,1271,355,6,3,0,0
8796,15702,-1,716,37,37,0,0
8797,15710,12501,311,73,522,25,4
8798,15711,721,228,5,5,0,2
8799,15712,71,26,13,33,0,1
8800,15719,94,503,34,32,0,0
8801,15715,993,18,9,22,0,2
8802,15716,-1,179,10,7,0,0
8803,15721,-1,46,16,9,0,0
8804,15720,160419,29933,451,3260,208,8
8805,15717,7,33,7,1,0,0
8806,15725,15586,790,156,402,28,3
8807,15724,3472,288,7,9,0,0
8808,15726,1772,91,6,6,0,0
8809,15730,4638,123,26,31,1,2
8810,15732,8659,80,20,45,3,0
8811,15737,14,536,26,21,0,0
8812,15736,192,505,84,75,3,0
8813,15739,686,23,2,3,1,0
8814,15738,7106,426,36,34,0,0
8815,15744,1989,142,18,4,2,1
8816,15741,2391,95,8,10,0,1
8817,15746,3433,782,24,5,0,0
8818,15749,6285,358,31,66,1,15
8819,15748,5558,188,28,8,0,1
8820,15750,38457,7425,66,119,13,10
8821,15751,4404,181,17,21,1,0
8822,15755,51,18,6,1,0,1
8823,15758,17897,1935,124,195,10,39
8824,15754,369,6,1,2,1,0
8825,15752,472,16,2,1,0,0
8826,15761,3794,27,2,26,2,0
8827,15759,1278,107,8,6,0,0
8828,15760,727,25,15,1,0,1
8829,15763,358,2,0,1,0,0
8830,15764,9942,1382,15,3,0,1
8831,15762,3318,99,9,5,0,0
8832,15772,1474,438,7,2,0,0
8833,15770,6271,11,3,10,0,1
8834,15776,16213,1552,49,169,3,4
8835,15781,59,1018,29,36,0,0
8836,15777,62,13,4,14,3,1
8837,15779,542,39,2,2,0,0
8838,15782,3745,135,24,81,2,0
8839,15785,1097,20,6,3,0,0
8840,15786,7435,572,45,127,9,1
8841,15790,1808,39,1,9,0,0
8842,15787,798,25,2,4,1,0
8843,15796,129,261,38,62,3,1
8844,15788,840,7,3,4,0,0
8845,15791,10622,392,82,180,13,4
8846,15792,1725,47,13,9,2,0
8847,15789,1034,30,3,2,0,0
8848,15795,38034,476,244,1539,279,62
8849,15802,1613,532,22,15,1,0
8850,15803,2953,47,26,18,1,2
8851,15800,2364,155,23,15,0,1
8852,15806,1007,16,9,10,0,0
8853,15804,1881,199,13,17,0,0
8854,15807,999,18,2,2,0,0
8855,15805,2425,166,10,15,1,1
8856,15808,2996,165,16,4,0,0
8857,15811,1458,31,9,6,0,0
8858,15810,898,16,5,4,1,0
8859,15814,19024,1054,60,171,4,1
8860,15812,604,15,5,5,0,0
8861,15813,646,52,2,2,0,0
8862,15815,921,15,9,1,0,0
8863,15819,-1,7474,445,1913,34,29
8864,15818,1409,68,11,15,0,0
8865,15821,3565,250,28,59,0,0
8866,15816,2979,196,19,9,0,2
8867,15817,367,140,8,12,0,0
8868,15820,1127,172,59,343,19,4
8869,15824,1415,27,11,7,0,0
8870,15826,2782,115,13,58,1,0
8871,15825,990,13,7,12,1,0
8872,15828,1713,868,11,6,0,0
8873,15829,1820,65,5,11,0,0
8874,15836,49477,1216,276,1776,243,393
8875,15840,559,56,34,169,25,2
8876,15841,1392,38,8,6,1,0
8877,15843,1842,96,11,3,0,0
8878,15844,5094,51,6,5,1,1
8879,15842,5381,232,18,174,9,2
8880,15846,17711,839,45,130,4,3
8881,15845,482,11,5,3,0,0
8882,15849,105,124,10,18,0,0
8883,15852,347,4,0,2,0,0
8884,15853,1036,11,11,5,0,0
8885,15858,1510,271,51,103,15,1
8886,15856,1153,135,7,2,0,0
8887,15854,10427,321,77,62,3,1
8888,15857,1960,37,6,21,0,0
8889,15861,1330,20,4,1,0,1
8890,15864,508,9,5,1,0,0
8891,15865,6859,285,56,34,4,3
8892,15862,-1,155,20,10,0,0
8893,15866,3931,423,15,11,0,1
8894,15863,6229,212,11,7,1,1
8895,15867,1454,20,3,18,2,1
8896,15868,1937,10,1,2,0,0
8897,15870,3207,52,5,73,2,0
8898,15871,9901,173,59,129,8,1
8899,15869,283,190,8,115,12,4
8900,15872,1799,19,5,14,0,1
8901,15874,1484,76,11,3,0,0
8902,15875,1886,254,4,18,1,1
8903,15873,5699,236,31,61,0,1
8904,15877,784,490,58,339,12,3
8905,15876,1973,70,25,13,1,0
8906,15880,8739,230,56,146,8,2
8907,15885,15334,4311,41,37,2,3
8908,15886,1757,439,12,42,5,1
8909,15887,52812,1431,79,295,30,6
8910,15884,-1,140,13,16,0,0
8911,15901,1054,141,5,4,0,0
8912,15890,781,30,3,5,0,0
8913,15893,10802,1395,44,316,62,11
8914,15898,3110,765,28,6,1,4
8915,15895,5,94,10,0,0,0
8916,15894,5724,264,30,10,1,0
8917,15897,1859,132,15,0,0,0
8918,15906,4565,33,2,25,0,0
8919,15909,6490,423,16,25,0,0
8920,15907,755,30,8,1,0,1
8921,15911,3210,132,26,28,0,1
8922,15913,4503,511,16,5,0,0
8923,15914,3619,110,30,74,5,3
8924,15918,2287,82,10,9,0,0
8925,15921,1290,70,7,9,0,0
8926,15917,2708,141,14,6,0,0
8927,15924,34816,547,61,218,26,8
8928,15920,346,5,0,1,0,0
8929,15922,2094,75,8,4,0,0
8930,15928,15423,261,44,109,2,0
8931,15929,4051,122,19,34,1,1
8932,15927,1128,26,10,7,0,0
8933,15932,1986,98,26,76,7,12
8934,15936,56,45,5,10,1,0
8935,15934,1321,506,4,1,0,0
8936,15939,4361,200,26,9,0,2
8937,15945,3216,208,27,3,0,0
8938,15937,1339,91,5,6,0,1
8939,15938,3232,183,22,37,2,0
8940,15944,920,5,0,1,0,0
8941,15943,13540,547,10,34,3,0
8942,15949,2054,161,1,4,0,1
8943,15950,1435,7,3,5,0,0
8944,15942,4373,271,44,10,0,0
8945,15956,1241,47,7,3,0,1
8946,15955,13910,1545,139,67,1,0
8947,15957,5190,431,26,89,3,0
8948,15971,647,68,4,18,0,0
8949,15959,1502,45,18,4,0,0
8950,15966,1091,34,16,9,0,0
8951,15969,66756,3569,186,509,55,11
8952,15968,4139,185,5,10,0,2
8953,15961,3248,280,18,5,1,1
8954,15970,2154,133,12,115,6,3
8955,15972,5601,143,20,9,1,1
8956,15978,-1,14,15,12,0,0
8957,15975,3666,67,2,12,1,2
8958,15983,1513,58,14,20,1,0
8959,15981,-1,232,35,340,51,12
8960,15982,800,40,3,3,0,0
8961,15986,1224,58,13,15,0,0
8962,15992,579,8,3,1,0,0
8963,15987,1736,43,2,4,0,0
8964,15993,892,36,5,10,0,0
8965,15988,8540,164,21,47,0,1
8966,15989,153,156,13,3,0,1
8967,15991,335,159,5,12,0,0
8968,15996,-1,29,8,11,0,0
8969,15998,14082,888,116,99,0,0
8970,16000,206894,7263,645,1869,217,265
8971,16002,2854,68,24,20,0,0
8972,16001,104800,3240,50,43,41,2
8973,16014,1953,211,13,1,0,0
8974,16007,76,62,4,1,1,0
8975,16006,5447,111,4,7,1,1
8976,16015,6956,35,14,111,0,1
8977,16019,1406,261,19,1,0,0
8978,16025,-1,3105,34,265,11,3
8979,16024,561,88,13,5,0,0
8980,16032,1447,35,2,4,0,0
8981,16040,9921,348,58,221,20,2
8982,16038,16572,551,16,15,0,1
8983,16034,5279,96,11,4,0,0
8984,16043,-1,16,3,5,0,0
8985,16044,635,14,5,6,0,0
8986,16046,850,14,1,2,0,1
8987,16045,3111,294,11,78,8,1
8988,16048,52,213,20,105,1,1
8989,16058,4682,100,11,6,0,0
8990,16059,3803,7,7,7,0,1
8991,16061,26614,5474,20,213,19,4
8992,16062,5247,103,8,30,2,2
8993,16063,3906,96,10,70,0,2
8994,16070,2150,164,9,7,0,0
8995,16071,4493,113,18,18,0,0
8996,16066,1987,123,7,16,0,0
8997,16079,127,65,17,22,0,0
8998,16074,2096,44,14,8,0,0
8999,16076,818,68,6,17,0,1
9000,16077,-1,226,23,84,2,5
9001,16072,4195,58,24,24,0,0
9002,16081,3204,518,7,27,1,0
9003,16086,2898,395,4,4,0,0
9004,16082,807,22,9,1,0,0
9005,16085,2542,228,6,15,0,0
9006,16090,356,8,2,4,0,0
9007,16091,1227,108,6,11,0,0
9008,16095,-1,38,13,11,0,1
9009,16096,2225,148,8,10,0,0
9010,16094,2255,639,10,22,5,1
9011,16098,6675,366,9,14,1,1
9012,16101,3410,344,26,64,6,0
9013,16107,1193,59,29,19,0,0
9014,16120,843,22,3,2,0,0
9015,16109,581,51,12,13,2,0
9016,16111,2534,149,12,46,6,0
9017,16119,7293,131,18,96,13,7
9018,16118,14259,533,3,68,2,1
9019,16116,1433,504,9,3,0,0
9020,16112,2571,668,6,48,4,1
9021,16122,3913,325,10,23,0,0
9022,16125,913,11,5,4,0,0
9023,16126,4798,229,30,87,3,0
9024,16129,6582,158,18,95,7,10
9025,16128,20844,585,114,656,52,15
9026,16127,11,36,5,1,0,0
9027,16134,1645,44,9,12,0,0
9028,16140,3743,1018,14,22,2,0
9029,16133,2986,372,13,8,0,0
9030,16137,93392,4161,441,702,29,28
9031,16142,-1,301,29,45,1,2
9032,16144,23318,640,58,125,5,3
9033,16148,3111,125,13,3,0,0
9034,16145,975,38,4,9,1,0
9035,16150,1342,111,6,2,0,0
9036,16152,1053,143,7,5,1,0
9037,16153,12395,3131,44,25,1,1
9038,16161,1752,21,4,11,0,0
9039,16157,4481,142,31,17,7,5
9040,16162,1951,16,7,5,0,1
9041,16156,2822,239,17,8,0,0
9042,16164,5611,681,94,140,10,7
9043,16154,1754,43,10,3,0,0
9044,16160,33,31,7,4,0,0
9045,16166,18945,186,55,650,30,13
9046,16170,23121,443,146,363,57,12
9047,16172,14584,372,9,11,1,0
9048,16171,831,48,3,18,0,0
9049,16173,1471,144,8,8,0,0
9050,16176,3059,271,11,27,5,2
9051,16181,3571,97,14,1,0,0
9052,16185,3306,171,2,20,0,0
9053,16182,1041,57,6,1,1,0
9054,16174,15,76,11,5,2,0
9055,16188,2676,36,20,19,4,1
9056,16187,8948,415,27,157,9,11
9057,16194,712,5,2,4,0,2
9058,16193,1580,324,11,74,1,1
9059,16196,1634,93,4,4,0,0
9060,16192,3442,99,15,109,6,1
9061,16195,10831,3258,38,26,2,1
9062,16197,49465,1577,119,420,7,1
9063,16206,24078,1016,313,43,3,3
9064,16203,2469,122,17,27,0,2
9065,16199,1248,28,6,3,0,0
9066,16212,387,7,4,4,0,0
9067,16215,2506,509,15,33,2,0
9068,16221,1642,62,5,2,0,0
9069,16216,1536,320,14,1,0,0
9070,16218,680,33,4,1,0,1
9071,16232,1652,47,9,18,0,0
9072,16233,1292,121,13,38,2,1
9073,16235,1309,157,19,24,0,2
9074,16231,1303,125,10,2,0,0
9075,16234,1067,28,4,5,0,0
9076,16227,10,183,13,1,0,0
9077,16236,5257,0,17,33,2,1
9078,16238,1198,52,6,12,0,0
9079,16237,805,80,2,8,0,2
9080,16241,6340,314,11,48,2,0
9081,16240,38,28,4,12,1,0
9082,16248,3036,193,11,6,0,1
9083,16249,-1,63,29,76,6,4
9084,16253,2229,58,7,16,2,0
9085,16245,1586,11,3,17,1,0
9086,16252,814,34,3,8,1,1
9087,16250,5001,1648,46,225,33,25
9088,16251,-1,87,4,9,1,2
9089,16254,1901,48,15,9,1,0
9090,16255,582,15,7,1,0,0
9091,16258,2576,112,9,8,0,1
9092,16257,427,10,2,8,0,0
9093,16256,13499,431,32,121,1,12
9094,16259,5586,329,21,55,8,12
9095,16265,2110,105,9,8,0,0
9096,16269,22517,1989,55,691,21,2
9097,16262,1941,34,4,7,3,3
9098,16272,4673,35,28,17,0,0
9099,16273,1848,680,8,11,1,0
9100,16274,573,68,17,12,1,0
9101,16280,1707,44,2,2,0,0
9102,16277,-1,102,21,42,1,0
9103,16283,3555,57,4,21,0,2
9104,16291,17065,316,29,133,2,6
9105,16286,1651,61,12,13,1,0
9106,16292,13254,447,8,350,22,9
9107,16288,2370,55,5,4,0,0
9108,16290,8976,710,24,180,20,5
9109,16296,-1,88,9,19,0,0
9110,16298,22,18,2,1,0,0
9111,16301,1336,14,2,7,1,0
9112,16300,4305,215,20,7,1,0
9113,16306,350,173,5,26,0,1
9114,16307,3375,158,26,27,0,0
9115,16312,8802,112,23,36,1,1
9116,16309,1284,39,6,7,0,0
9117,16310,1873,71,8,2,0,0
9118,16313,5240,65,59,113,10,4
9119,16316,1914,48,7,2,0,0
9120,16321,-1,849,12,14,1,0
9121,16330,1276,46,18,11,0,0
9122,16329,6,146,5,4,0,0
9123,16320,15266,1132,64,112,6,10
9124,16333,355,1975,31,16,0,1
9125,16332,38775,1007,229,293,2,1
9126,16336,684,60,1,2,0,0
9127,16340,-1,94,53,43,3,1
9128,16338,-1,337,8,6,0,0
9129,16347,4200,153,6,10,0,1
9130,16354,741,5,1,1,0,1
9131,16353,453,9,7,4,0,0
9132,16351,55207,4811,65,44,51,3
9133,16357,3879,515,11,4,0,0
9134,16356,93,227,11,14,0,0
9135,16349,9319,91,79,63,0,0
9136,16359,3103,43,9,29,3,0
9137,16361,7052,237,21,62,2,0
9138,16350,668,66,5,1,0,0
9139,16362,84,123,4,12,0,0
9140,16365,874,23,5,10,0,0
9141,16364,12170,1032,45,15,0,0
9142,16363,1012,47,4,14,3,0
9143,16368,2536,70,5,5,1,0
9144,16367,39,19,3,4,0,0
9145,16370,53131,5181,294,1308,121,32
9146,16371,2736,24,14,13,0,0
9147,16372,8271,261,11,49,2,2
9148,16380,3051,431,14,6,1,0
9149,16378,11553,4865,44,30,0,0
9150,16379,35515,500,44,503,24,15
9151,16382,4535,86,6,5,0,0
9152,16384,106,210,17,12,0,0
9153,16388,4720,256,12,90,11,2
9154,16383,143320,2409,95,298,8,2
9155,16389,342,613,16,80,2,0
9156,16397,5215,311,9,18,0,0
9157,16393,1309,153,11,3,0,1
9158,16394,4878,396,23,35,1,0
9159,16396,94369,8227,419,1320,70,9
9160,16403,1929,81,7,4,0,1
9161,16408,17431,16168,477,6460,220,116
9162,16404,2703,112,11,11,0,1
9163,16410,1209,20,2,1,0,0
9164,16405,2042,223,17,19,0,0
9165,16406,1484,13,2,1,0,1
9166,16412,3393,129,12,1,0,0
9167,16411,-1,530,6,13,0,0
9168,16414,3236,114,25,49,2,1
9169,16420,2430,2528,220,237,8,0
9170,16418,3796,87,3,49,3,1
9171,16426,3170,44,22,9,0,0
9172,16432,1244,117,5,4,0,0
9173,16425,3530,302,9,17,0,0
9174,16428,1640,34,15,30,3,5
9175,16430,38,79,5,1,0,0
9176,16429,433,0,0,3,0,0
9177,16434,939,20,6,2,0,0
9178,16433,481,37,1,2,0,0
9179,16442,2033,49,8,31,2,2
9180,16431,13,4,1,1,0,0
9181,16440,11,32,12,1,0,0
9182,16436,2186,99,13,4,0,0
9183,16435,1537,112,12,5,1,2
9184,16443,30818,1335,16,422,9,8
9185,16445,643,19,5,6,0,0
9186,16447,1362,64,4,2,0,0
9187,16448,21338,3039,69,19,4,0
9188,16452,4425,793,10,22,0,0
9189,16451,1010,76,4,1,0,1
9190,16454,4062,204,14,9,2,1
9191,16455,249,51,3,10,0,0
9192,16459,1922,48,8,3,0,0
9193,16463,64122,5808,49,54,6,1
9194,16462,-1,1478,19,25,7,0
9195,16464,1965,159,9,35,1,0
9196,16467,1669,34,4,14,3,1
9197,16465,46616,3768,37,32,46,6
9198,16474,31084,103,22,29,0,1
9199,16473,5552,156,8,11,0,1
9200,16470,2732,274,16,2,0,0
9201,16486,1750,108,17,15,2,1
9202,16482,5398,176,35,64,2,1
9203,16477,4871,638,41,203,12,4
9204,16481,2341,258,17,13,0,0
9205,16487,13,111,5,1,0,1
9206,16488,275,79,2,7,0,0
9207,16489,13640,833,20,36,2,9
9208,16500,1265,74,4,10,3,0
9209,16504,5914,312,20,75,5,13
9210,16499,-1,222,15,34,0,0
9211,16508,2639,182,10,11,0,0
9212,16506,2917,516,15,7,0,1
9213,16511,-1,100,1,1,0,0
9214,16510,1606,90,16,5,1,1
9215,16509,1523,64,12,8,1,0
9216,16507,1175,36,8,3,0,0
9217,16515,2207,61,8,52,5,1
9218,16519,943,25,2,5,0,1
9219,16518,36,509,44,39,0,1
9220,16522,674,33,1,4,0,0
9221,16521,88,38,0,1,1,0
9222,16531,3424,111,19,4,0,1
9223,16523,28051,3492,165,170,52,7
9224,16528,17489,1249,51,399,30,12
9225,16533,2382,184,8,5,0,1
9226,16532,4942,362,26,52,2,1
9227,16534,10044,434,31,59,2,1
9228,16535,88194,11672,120,1864,153,20
9229,16539,16183,1228,100,84,4,2
9230,16541,634,11,3,5,1,0
9231,16542,-1,1356,125,861,100,46
9232,16544,928,97,4,3,0,0
9233,16557,1028,26,7,5,0,0
9234,16556,26,28,6,3,1,0
9235,16553,10641,3188,65,24,2,0
9236,16549,910,80,5,2,0,2
9237,16547,1825,211,1,5,0,0
9238,16551,7,38,1,2,0,1
9239,16562,658,8,3,12,0,0
9240,16565,3081,129,8,17,0,0
9241,16566,1883,74,4,6,0,0
9242,16568,1237,36,2,4,0,0
9243,16569,782,27,2,2,0,0
9244,16571,36,191,12,24,0,0
9245,16575,1735,68,10,6,0,0
9246,16576,21143,908,38,38,0,0
9247,16582,2177,94,8,2,0,0
9248,16581,14918,1503,24,182,8,1
9249,16589,934,13,5,11,0,0
9250,16587,1966,32,16,5,0,0
9251,16583,4606,171,17,29,2,1
9252,16585,84,356,43,130,2,0
9253,16586,2396,79,19,18,0,2
9254,16588,1653,87,25,24,9,0
9255,16591,20998,448,25,634,30,11
9256,16590,82207,1225,262,2874,253,81
9257,16597,1057,43,10,5,1,1
9258,16595,1346,46,10,26,2,1
9259,16598,2650,230,27,9,0,0
9260,16596,41,46,7,3,0,0
9261,16605,14223,583,64,235,17,5
9262,16606,1560,544,5,3,0,0
9263,16610,6461,137,16,52,7,0
9264,16622,3482,154,14,13,2,3
9265,16626,1316,103,10,6,1,0
9266,16625,1013,30,3,1,0,1
9267,16617,999,53,0,3,0,0
9268,16630,1809,219,0,1,0,0
9269,16629,4370,131,14,6,0,0
9270,16632,58088,2827,134,365,16,71
9271,16631,-1,0,57,27,23,4
9272,16635,318,8,3,1,0,0
9273,16634,19,12,2,3,0,0
9274,16637,10816,1177,25,294,14,5
9275,16641,290,4,0,1,0,0
9276,16636,1183,45,10,9,0,1
9277,16639,556,80,12,1,0,0
9278,16644,679,19,4,2,0,0
9279,16643,131,43,9,4,0,0
9280,16642,1514,46,11,21,0,0
9281,16647,3613,500,16,9,1,0
9282,16650,6195,170,7,6,0,0
9283,16646,2326,369,15,47,6,0
9284,16652,35736,428,21,156,9,8
9285,16653,2276,36,4,5,1,0
9286,16654,860,2714,100,48,0,0
9287,16658,21588,3505,57,328,16,7
9288,16660,4274,246,20,3,0,1
9289,16665,2063,320,44,5,0,0
9290,16667,1150,21,1,1,0,0
9291,16666,8518,279,58,36,1,1
9292,16668,2828,112,5,35,0,0
9293,16669,79991,688,104,1584,54,49
9294,16671,16966,940,92,127,4,0
9295,16678,809,20,3,2,0,1
9296,16676,284,315,52,122,5,0
9297,16680,1255,33,3,6,0,0
9298,16684,1754,66,2,2,0,0
9299,16687,4214,806,63,109,3,1
9300,16688,275,4,1,2,0,0
9301,16691,1042,51,2,2,0,0
9302,16697,291162,2511,22,514,48,102
9303,16696,9794,2329,35,59,1,0
9304,16704,685,41,2,1,0,0
9305,16705,24483,810,51,1097,43,28
9306,16703,67,137,6,6,1,2
9307,16710,639,43,2,7,0,0
9308,16708,1781,47,13,10,0,0
9309,16712,4740,636,20,20,2,0
9310,16718,2743,319,5,8,0,1
9311,16716,3365,311,6,21,0,1
9312,16714,965,23,2,17,0,1
9313,16721,19,28,4,2,0,0
9314,16713,394,30,5,44,3,0
9315,16722,986,38,8,5,0,1
9316,16728,8155,516,53,50,1,1
9317,16723,1223,106,11,2,0,0
9318,16726,28682,485,21,99,4,1
9319,16731,10397,180,28,52,5,1
9320,16732,617,52,2,2,0,0
9321,16740,20633,1894,39,144,4,1
9322,16739,38918,324,135,177,18,9
9323,16741,-1,193,19,3,0,0
9324,16749,730,9,6,9,1,1
9325,16742,7518,231,22,53,2,15
9326,16743,-1,29,8,4,0,0
9327,16752,928,78,3,3,1,0
9328,16753,4111,98,5,28,0,3
9329,16756,54,88,28,19,0,1
9330,16757,1228,114,10,2,0,0
9331,16766,2926,640,10,11,0,0
9332,16764,688,70,7,14,0,0
9333,16762,740,6,1,2,0,0
9334,16765,709,351,44,71,2,2
9335,16773,633,72,7,4,0,0
9336,16771,10435,3320,49,22,4,0
9337,16770,15777,1044,21,55,3,1
9338,16774,17530,1075,72,180,28,5
9339,16777,-1,27,6,19,0,0
9340,16781,-1,43942,1113,2503,1042,350
9341,16779,1403,178,26,9,0,0
9342,16783,12537,322,37,446,56,6
9343,16784,17104,1042,33,148,2,3
9344,16789,45467,1182,135,575,46,23
9345,16793,2412,39,5,2,0,0
9346,16758,6233,112,8,71,0,6
9347,16794,18,28,5,6,0,0
9348,16795,9274,555,12,37,1,0
9349,16800,1025,112,10,5,0,1
9350,16805,214158,12966,193,263,357,49
9351,16813,7449,96,9,97,13,0
9352,16809,2646,252,7,17,1,0
9353,16821,723,11,2,2,1,0
9354,16820,2793,383,17,6,0,1
9355,16818,-1,4,2,1,0,0
9356,16823,2580,52,0,9,1,1
9357,16824,3505,29,4,10,1,0
9358,16817,2678,40,4,3,1,0
9359,16830,13,30,0,1,0,0
9360,16835,1164,65,3,1,0,0
9361,16834,9059,463,49,120,11,1
9362,16828,31,61,13,19,0,1
9363,16833,54119,732,36,353,13,29
9364,16829,662,5,0,5,1,1
9365,16837,32,25,8,1,0,1
9366,16836,593,136,8,2,0,0
9367,16838,1968,43,6,14,0,0
9368,16842,1154,75,5,4,1,0
9369,16839,2696,45,7,28,1,0
9370,16841,100233,21079,461,740,222,55
9371,16844,2781,273,13,54,3,0
9372,16850,7248,192,20,107,4,1
9373,16852,2134,74,7,22,1,0
9374,16853,906,40,2,8,0,1
9375,16840,5315,192,7,61,1,1
9376,16851,20456,1868,54,53,1,0
9377,16855,-1,86,1,35,2,0
9378,16858,15124,603,100,289,42,6
9379,16859,2610,181,5,10,0,3
9380,16864,3214,322,16,10,0,2
9381,16862,25514,1011,31,65,0,0
9382,16865,56,27,4,2,0,0
9383,16873,2221,123,4,1,0,0
9384,16870,3983,408,16,61,10,4
9385,16872,242,39,5,3,0,0
9386,16877,6874,2172,78,27,4,0
9387,16883,3689,508,9,5,1,0
9388,16884,23285,1142,127,96,8,6
9389,16885,798,17,6,10,2,0
9390,16880,2624,87,9,44,3,0
9391,16888,1874,146,10,13,0,0
9392,16887,1951,13,6,10,1,0
9393,16891,3574,94,30,34,8,2
9394,16889,924,15,2,2,0,0
9395,16900,18442,433,9,71,3,5
9396,16905,2824,265,12,2,0,1
9397,16908,62,218,12,1,0,0
9398,16909,1166,138,16,3,1,0
9399,16916,5086,430,15,27,3,0
9400,16911,675,32,6,1,0,0
9401,16919,4973,358,43,62,3,0
9402,16918,951,44,5,11,0,1
9403,16920,1257,109,10,1,0,0
9404,16922,7537,152,27,89,1,1
9405,16923,1662,109,8,51,3,1
9406,16924,38073,8545,54,471,18,42
9407,16925,1386,813,72,259,17,4
9408,16926,602,18,4,1,0,1
9409,16928,579,15,4,5,0,2
9410,16929,99,95,4,18,0,0
9411,16932,470,6,4,4,0,0
9412,16933,60,16,5,22,0,2
9413,16935,3206,698,15,20,0,0
9414,16944,702,15,5,11,0,1
9415,16942,80752,130,384,3851,282,196
9416,16939,2586,136,10,13,0,0
9417,16945,12925,255,15,40,2,6
9418,16947,1216,27,9,14,0,0
9419,16941,3777,69,19,48,9,0
9420,16948,6454,163,67,132,19,1
9421,16949,513,29,26,63,8,3
9422,16950,2312,72,7,4,0,1
9423,16954,305078,29577,332,1504,82,30
9424,16953,30121,2034,26,197,7,0
9425,16957,732,63,6,5,1,0
9426,16952,227,3267,72,26,1,0
9427,16964,2415,249,16,6,0,0
9428,16969,563,26,2,1,1,1
9429,16968,596,10,7,1,0,0
9430,16963,2108,64,6,29,3,1
9431,16965,2879,117,16,32,2,0
9432,16970,1149,20,3,4,1,1
9433,16976,961,49,8,7,1,5
9434,16974,596,15,9,2,0,0
9435,16978,684,116,2,3,0,0
9436,16979,167997,3760,909,5372,546,300
9437,16983,367,1131,94,277,19,1
9438,16989,2851,64,14,26,0,0
9439,16986,8772,357,18,28,1,0
9440,16987,68,37,1,4,0,0
9441,16991,2429,132,23,22,1,0
9442,16992,1627,119,4,3,0,0
9443,16990,1395,147,15,72,9,4
9444,16996,104425,1443,103,243,18,10
9445,16993,10306,0,36,6,3,0
9446,16995,5810,358,36,76,1,1
9447,16994,389,24,0,1,0,0
9448,17002,4185,33,25,1,2,2
9449,16999,4485,33,5,25,2,0
9450,16998,5353,29,9,34,2,0
9451,17004,1294,9,12,13,0,1
9452,17009,6291,67,3,26,1,0
9453,17011,745,176,14,18,0,1
9454,17013,616,19,3,1,0,1
9455,17012,2180782,81417,6010,5070,2348,833
9456,17014,316137,30332,687,2043,129,7
9457,17016,1026,8,7,24,2,1
9458,17022,2816,186,10,2,1,0
9459,17008,72408,87114,479,7877,392,84
9460,17005,13629,904,54,151,1,2
9461,17026,1773,90,6,13,0,0
9462,17023,2259,98,3,5,0,0
9463,17018,64368,3971,160,1173,57,30
9464,17029,228,193,10,4,3,0
9465,17028,37206,2058,41,341,18,15
9466,17017,2714,33,9,2,0,2
9467,17040,1539,52,5,0,0,0
9468,17035,31756,10858,72,144,18,9
9469,17031,14329,1385,54,13,3,1
9470,17027,793,20,1,5,1,0
9471,17036,655,19,1,1,0,1
9472,17043,1493,48,2,3,0,0
9473,17045,2862,325,26,285,22,36
9474,17049,4743,226,28,63,3,0
9475,17046,471,18,1,6,0,0
9476,17047,41,79,5,3,0,0
9477,17054,1356,47,15,10,0,0
9478,17056,3311,44,8,12,0,0
9479,17058,2527,115,5,22,0,1
9480,17057,563,104,1,3,0,0
9481,17021,4179,435,25,50,1,0
9482,17063,4597,95,28,77,10,5
9483,17061,7820,277,43,135,10,0
9484,17069,1132,69,9,3,0,0
9485,17068,35338,574,144,316,7,3
9486,17062,13245,3128,116,23,2,0
9487,17070,701,26,8,9,0,0
9488,17067,780,761,47,479,36,3
9489,17072,2379,101,7,19,0,2
9490,17071,-1,8,1,8,1,0
9491,17079,1692,54,10,26,3,0
9492,17077,-1,240,31,24,0,0
9493,17078,1927,100,13,2,0,0
9494,17082,6140,364,14,108,4,4
9495,17081,78,15,0,3,1,0
9496,17087,863,16,5,1,0,0
9497,17086,510,3,3,1,0,0
9498,17083,1929,98,10,3,0,0
9499,17089,1300,955,13,8,0,0
9500,17091,11102,1016,24,27,1,3
9501,17099,180399,1646,235,2689,75,396
9502,17093,518,12,3,2,0,0
9503,17095,1448,849,12,10,0,0
9504,17098,60130,3110,149,2153,63,135
9505,17100,2395,2726,27,863,11,5
9506,17097,-1,33,4,5,0,0
9507,17112,296,112,15,44,1,0
9508,17117,-1,10,10,2,1,0
9509,17118,2664,24,3,44,0,0
9510,17121,82,9,2,9,0,0
9511,17127,-1,275,11,6,0,0
9512,17132,982,67,4,4,1,0
9513,17133,65277,297,19,94,4,7
9514,17134,11038,460,9,70,7,8
9515,17138,23465,336,66,28,3,0
9516,17140,1940,196,18,8,0,0
9517,17147,739,86,2,1,0,0
9518,17144,1365,138,10,5,0,0
9519,17148,21,12,7,5,0,0
9520,17145,787,82,8,25,3,1
9521,17149,921,69,2,2,0,0
9522,17162,488,8,3,3,0,1
9523,17161,39,196,22,29,3,0
9524,17164,1429,74,6,3,2,0
9525,17166,8801,229,8,29,5,3
